,condition,prob
3598,noURL_4,0.1
3599,noURL_4,0.1
3600,noURL_4,0.05
3601,noURL_4,0.05
3602,noURL_4,0.05
3603,noURL_4,0.05
3604,noURL_4,0.1
3605,noURL_4,0.05
3606,noURL_4,0.1
3607,noURL_4,0.1
3608,noURL_4,0.05
3609,noURL_4,0.1
3610,noURL_4,0.05
3611,noURL_4,0.05
3612,noURL_4,0.05
3613,noURL_4,0.05
3614,noURL_4,0.1
3615,noURL_4,0.1
3616,noURL_4,0.05
3617,noURL_4,0.1
3618,noURL_4,0.05
3619,noURL_4,0.1
3620,noURL_4,0.1
3621,noURL_4,0.1
3622,noURL_4,0.1
3623,noURL_4,0.05
3624,noURL_4,0.05
3625,noURL_4,0.05
3626,noURL_4,0.05
3627,noURL_4,0.0
3628,noURL_4,0.05
3629,noURL_4,0.05
3630,noURL_4,0.05
3631,noURL_4,0.05
3632,noURL_4,0.05
3633,noURL_4,0.05
3634,noURL_4,0.05
3635,noURL_4,0.05
3636,noURL_4,0.1
3637,noURL_4,0.85
3638,noURL_4,0.1
3639,noURL_4,0.05
3640,noURL_4,0.05
3641,noURL_4,0.05
3642,noURL_4,0.05
3643,noURL_4,0.05
3644,noURL_4,0.05
3645,noURL_4,0.1
3646,noURL_4,0.1
3647,noURL_4,0.05
3648,noURL_4,0.05
3649,noURL_4,0.85
3650,noURL_4,0.05
3651,noURL_4,0.0
3652,noURL_4,0.05
3653,noURL_4,0.95
3654,noURL_4,0.05
3655,noURL_4,0.05
3656,noURL_4,0.05
3657,noURL_4,0.0
3658,noURL_4,0.1
3659,noURL_4,0.05
3660,noURL_4,0.05
3661,noURL_4,0.05
3662,noURL_4,0.05
3663,noURL_4,0.05
3664,noURL_4,0.85
3665,noURL_4,0.05
3666,noURL_4,0.85
3667,noURL_4,0.05
3668,noURL_4,0.05
3669,noURL_4,0.05
3670,noURL_4,0.05
3671,noURL_4,0.05
3672,noURL_4,0.05
3673,noURL_4,0.05
3674,noURL_4,0.05
3675,noURL_4,0.05
3676,noURL_4,0.05
3677,noURL_4,0.0
3678,noURL_4,0.05
3679,noURL_4,0.05
3680,noURL_4,0.05
3681,noURL_4,0.05
3682,noURL_4,0.05
3683,noURL_4,0.05
3684,noURL_4,0.05
3685,noURL_4,0.1
3686,noURL_4,0.05
3687,noURL_4,0.0
3688,noURL_4,0.05
3689,noURL_4,0.05
3690,noURL_4,0.0
3691,noURL_4,0.05
3692,noURL_4,0.05
3693,noURL_4,0.1
3694,noURL_4,0.05
3695,noURL_4,0.05
3696,noURL_4,0.05
3697,noURL_4,0.05
3698,noURL_4,0.05
3699,noURL_4,0.0
3700,noURL_4,0.05
3701,noURL_4,0.05
3702,noURL_4,0.05
3703,noURL_4,0.05
3704,noURL_4,1.0
3705,noURL_4,0.05
3706,noURL_4,0.05
3707,noURL_4,0.05
3708,noURL_4,0.0
3709,noURL_4,0.1
3710,noURL_4,0.05
3711,noURL_4,0.05
3712,noURL_4,0.05
3713,noURL_4,0.1
3714,noURL_4,0.05
3715,noURL_4,0.05
3716,noURL_4,0.05
3717,noURL_4,0.05
3718,noURL_4,0.05
3719,noURL_4,0.05
3720,noURL_4,0.05
3721,noURL_4,0.05
3722,noURL_4,0.05
3723,noURL_4,0.05
3724,noURL_4,0.05
3725,noURL_4,0.0
3726,noURL_4,0.05
3727,noURL_4,0.0
3728,noURL_4,0.05
3729,noURL_4,0.05
3730,noURL_4,0.0
3731,noURL_4,0.05
3732,noURL_4,0.85
3733,noURL_4,0.05
3734,noURL_4,0.0
3735,noURL_4,0.05
3736,noURL_4,0.05
3737,noURL_4,0.05
3738,noURL_4,0.1
3739,noURL_4,0.0
3740,noURL_4,0.0
3741,noURL_4,0.0
3742,noURL_4,0.05
3743,noURL_4,0.05
3744,noURL_4,0.05
3745,noURL_4,0.0
3746,noURL_4,0.05
3747,noURL_4,0.05
3748,noURL_4,0.0
3749,noURL_4,0.05
3750,noURL_4,0.05
3751,noURL_4,0.0
3752,noURL_4,0.05
3753,noURL_4,0.05
3754,noURL_4,0.05
3755,noURL_4,0.05
3756,noURL_4,0.05
3757,noURL_4,0.0
3758,noURL_4,0.0
3759,noURL_4,0.05
3760,noURL_4,0.05
3761,noURL_4,0.05
3762,noURL_4,0.05
3763,noURL_4,0.85
3764,noURL_4,0.05
3765,noURL_4,0.05
3766,noURL_4,0.05
3767,noURL_4,0.05
3768,noURL_4,0.05
3769,noURL_4,0.05
3770,noURL_4,0.05
3771,noURL_4,0.05
3772,noURL_4,0.05
3773,noURL_4,0.05
3774,noURL_4,0.05
3775,noURL_4,0.05
3776,noURL_4,0.05
3777,noURL_4,0.05
3778,noURL_4,0.05
3779,noURL_4,0.05
3780,noURL_4,0.05
3781,noURL_4,0.05
3782,noURL_4,0.05
3783,noURL_4,0.05
3784,noURL_4,0.05
3785,noURL_4,0.05
3786,noURL_4,0.85
3787,noURL_4,0.1
3788,noURL_4,0.0
3789,noURL_4,0.1
3790,noURL_4,0.05
3791,noURL_4,0.85
3792,noURL_4,0.05
3793,noURL_4,0.1
3794,noURL_4,0.05
3795,noURL_4,0.05
3796,noURL_4,0.05
3797,noURL_4,0.1
3798,noURL_4,0.05
3799,noURL_4,0.1
3800,noURL_4,0.05
3801,noURL_4,0.05
3802,noURL_4,0.1
3803,noURL_4,0.05
3804,noURL_4,0.1
3805,noURL_4,0.05
3806,noURL_4,0.05
3807,noURL_4,0.05
3808,noURL_4,0.05
3809,noURL_4,0.1
3810,noURL_4,0.85
3811,noURL_4,0.1
3812,noURL_4,0.1
3813,noURL_4,0.1
3814,noURL_4,0.1
3815,noURL_4,0.1
3816,noURL_4,0.1
3817,noURL_4,0.05
3818,noURL_4,0.05
3819,noURL_4,0.05
3820,noURL_4,0.1
3821,noURL_4,0.05
3822,noURL_4,0.05
3823,noURL_4,0.1
3824,noURL_4,0.05
3825,noURL_4,0.1
3826,noURL_4,0.05
3827,noURL_4,0.1
3828,noURL_4,0.05
3829,noURL_4,0.1
3830,noURL_4,0.05
3831,noURL_4,0.05
3832,noURL_4,0.05
3833,noURL_4,0.1
3834,noURL_4,0.05
3835,noURL_4,0.1
3836,noURL_4,0.05
3837,noURL_4,0.05
3838,noURL_4,0.05
3839,noURL_4,0.1
3840,noURL_4,0.05
3841,noURL_4,0.05
3842,noURL_4,0.1
3843,noURL_4,0.1
3844,noURL_4,0.05
3845,noURL_4,0.05
3846,noURL_4,0.05
3847,noURL_4,0.05
3848,noURL_4,0.1
3849,noURL_4,0.05
3850,noURL_4,0.85
3851,noURL_4,0.05
3852,noURL_4,0.05
3853,noURL_4,0.05
3854,noURL_4,0.05
3855,noURL_4,0.05
3856,noURL_4,0.05
3857,noURL_4,0.05
3858,noURL_4,0.05
3859,noURL_4,0.05
3860,noURL_4,0.05
3861,noURL_4,0.05
3862,noURL_4,0.05
3863,noURL_4,0.05
3864,noURL_4,0.85
3865,noURL_4,0.05
3866,noURL_4,0.05
3867,noURL_4,0.05
3868,noURL_4,0.05
3869,noURL_4,0.05
3870,noURL_4,0.05
3871,noURL_4,0.05
3872,noURL_4,0.1
3873,noURL_4,0.05
3874,noURL_4,0.05
3875,noURL_4,0.05
3876,noURL_4,0.05
3877,noURL_4,0.1
3878,noURL_4,0.05
3879,noURL_4,0.85
3880,noURL_4,0.05
3881,noURL_4,0.05
3882,noURL_4,0.05
3883,noURL_4,0.05
3884,noURL_4,0.05
3885,noURL_4,0.05
3886,noURL_4,0.05
3887,noURL_4,0.05
3888,noURL_4,0.05
3889,noURL_4,0.05
3890,noURL_4,0.05
3891,noURL_4,0.05
3892,noURL_4,0.05
3893,noURL_4,0.05
3894,noURL_4,0.05
3895,noURL_4,0.05
3896,noURL_4,0.05
3897,noURL_4,0.05
3898,noURL_4,0.05
3899,noURL_4,0.05
3900,noURL_4,0.05
3901,noURL_4,0.05
3902,noURL_4,0.05
3903,noURL_4,0.05
3904,noURL_4,0.05
3905,noURL_4,0.05
3906,noURL_4,0.05
3907,noURL_4,0.05
3908,noURL_4,0.05
3909,noURL_4,0.1
3910,noURL_4,0.05
3911,noURL_4,0.05
3912,noURL_4,0.05
3913,noURL_4,0.1
3914,noURL_4,0.05
3915,noURL_4,0.1
3916,noURL_4,0.05
3917,noURL_4,0.05
3918,noURL_4,0.05
3919,noURL_4,0.05
3920,noURL_4,0.05
3921,noURL_4,0.05
3922,noURL_4,0.1
3923,noURL_4,0.0
3924,noURL_4,0.05
3925,noURL_4,0.05
3926,noURL_4,0.05
3927,noURL_4,0.05
3928,noURL_4,0.05
3929,noURL_4,0.05
3930,noURL_4,0.05
3931,noURL_4,0.05
3932,noURL_4,0.05
3933,noURL_4,0.0
3934,noURL_4,0.05
3935,noURL_4,0.0
3936,noURL_4,0.05
3937,noURL_4,0.05
3938,noURL_4,0.05
3939,noURL_4,0.05
3940,noURL_4,0.05
3941,noURL_4,0.05
3942,noURL_4,0.05
3943,noURL_4,0.05
3944,noURL_4,0.05
3945,noURL_4,0.05
3946,noURL_4,0.05
3947,noURL_4,0.05
3948,noURL_4,0.05
3949,noURL_4,0.05
3950,noURL_4,0.05
3951,noURL_4,0.05
3952,noURL_4,0.05
3953,noURL_4,0.05
3954,noURL_4,0.05
3955,noURL_4,0.05
3956,noURL_4,0.05
3957,noURL_4,0.05
3958,noURL_4,0.05
3959,noURL_4,0.05
3960,noURL_4,0.05
3961,noURL_4,0.85
3962,noURL_4,0.1
3963,noURL_4,0.05
3964,noURL_4,0.05
3965,noURL_4,0.05
3966,noURL_4,0.05
3967,noURL_4,0.05
3968,noURL_4,0.85
3969,noURL_4,0.05
3970,noURL_4,0.05
3971,noURL_4,0.05
3972,noURL_4,0.1
3973,noURL_4,0.1
3974,noURL_4,0.05
3975,noURL_4,0.05
3976,noURL_4,0.05
3977,noURL_4,0.1
3978,noURL_4,0.05
3979,noURL_4,0.05
3980,noURL_4,0.05
3981,noURL_4,0.85
3982,noURL_4,0.05
3983,noURL_4,0.05
3984,noURL_4,0.05
3985,noURL_4,0.05
3986,noURL_4,0.05
3987,noURL_4,0.05
3988,noURL_4,0.05
3989,noURL_4,0.05
3990,noURL_4,0.0
3991,noURL_4,0.05
3992,noURL_4,0.0
3993,noURL_4,0.05
3994,noURL_4,0.05
3995,noURL_4,0.0
3996,noURL_4,0.05
3997,noURL_4,0.05
3998,noURL_4,0.05
3999,noURL_4,0.05
0,noURL_5,0.05
1,noURL_5,0.05
2,noURL_5,0.05
3,noURL_5,0.05
4,noURL_5,0.05
5,noURL_5,0.05
6,noURL_5,0.05
7,noURL_5,0.05
8,noURL_5,0.05
9,noURL_5,0.05
10,noURL_5,0.05
11,noURL_5,0.05
12,noURL_5,0.05
13,noURL_5,0.05
14,noURL_5,0.05
15,noURL_5,0.05
16,noURL_5,0.05
17,noURL_5,0.1
18,noURL_5,0.85
19,noURL_5,0.05
20,noURL_5,0.05
21,noURL_5,0.05
22,noURL_5,0.05
23,noURL_5,0.05
24,noURL_5,0.05
25,noURL_5,0.0
26,noURL_5,0.05
27,noURL_5,0.0
28,noURL_5,0.0
29,noURL_5,0.0
30,noURL_5,0.05
31,noURL_5,0.05
32,noURL_5,0.05
33,noURL_5,0.05
34,noURL_5,0.05
35,noURL_5,0.0
36,noURL_5,0.05
37,noURL_5,0.05
38,noURL_5,0.05
39,noURL_5,0.05
40,noURL_5,0.05
41,noURL_5,0.05
42,noURL_5,0.05
43,noURL_5,0.05
44,noURL_5,0.05
45,noURL_5,0.05
46,noURL_5,0.05
47,noURL_5,0.05
48,noURL_5,0.05
49,noURL_5,0.1
50,noURL_5,0.05
51,noURL_5,0.0
52,noURL_5,0.05
53,noURL_5,0.05
54,noURL_5,0.05
55,noURL_5,0.05
56,noURL_5,0.05
57,noURL_5,0.05
58,noURL_5,0.05
59,noURL_5,0.05
60,noURL_5,0.05
61,noURL_5,0.05
62,noURL_5,0.0
63,noURL_5,0.05
64,noURL_5,0.05
65,noURL_5,0.05
66,noURL_5,0.05
67,noURL_5,0.05
68,noURL_5,0.05
69,noURL_5,0.0
70,noURL_5,0.05
71,noURL_5,0.05
72,noURL_5,0.05
73,noURL_5,0.0
74,noURL_5,0.05
75,noURL_5,0.05
76,noURL_5,0.05
77,noURL_5,0.05
78,noURL_5,0.05
79,noURL_5,0.05
80,noURL_5,0.1
81,noURL_5,0.05
82,noURL_5,0.0
83,noURL_5,0.05
84,noURL_5,0.0
85,noURL_5,0.05
86,noURL_5,0.05
87,noURL_5,0.05
88,noURL_5,0.0
89,noURL_5,0.05
90,noURL_5,0.0
91,noURL_5,0.05
92,noURL_5,0.1
93,noURL_5,0.05
94,noURL_5,0.05
95,noURL_5,0.05
96,noURL_5,0.05
97,noURL_5,0.05
98,noURL_5,0.05
99,noURL_5,0.05
100,noURL_5,0.05
101,noURL_5,0.05
102,noURL_5,0.05
103,noURL_5,0.05
104,noURL_5,0.05
105,noURL_5,0.05
106,noURL_5,0.05
107,noURL_5,0.05
108,noURL_5,0.05
109,noURL_5,0.05
110,noURL_5,0.05
111,noURL_5,0.05
112,noURL_5,0.05
113,noURL_5,0.05
114,noURL_5,0.05
115,noURL_5,0.05
116,noURL_5,0.05
117,noURL_5,0.05
118,noURL_5,0.05
119,noURL_5,0.05
120,noURL_5,0.75
121,noURL_5,0.05
122,noURL_5,0.1
123,noURL_5,0.05
124,noURL_5,0.05
125,noURL_5,0.05
126,noURL_5,0.05
127,noURL_5,0.05
128,noURL_5,0.05
129,noURL_5,0.05
130,noURL_5,0.05
131,noURL_5,0.05
132,noURL_5,0.05
133,noURL_5,0.05
134,noURL_5,0.05
135,noURL_5,0.05
136,noURL_5,0.05
137,noURL_5,0.1
138,noURL_5,0.05
139,noURL_5,0.1
140,noURL_5,0.1
141,noURL_5,0.05
142,noURL_5,0.05
143,noURL_5,0.05
144,noURL_5,0.05
145,noURL_5,0.0
146,noURL_5,0.1
147,noURL_5,0.05
148,noURL_5,0.05
149,noURL_5,0.05
150,noURL_5,0.1
151,noURL_5,0.05
152,noURL_5,0.05
153,noURL_5,0.05
154,noURL_5,0.05
155,noURL_5,0.1
156,noURL_5,0.1
157,noURL_5,0.05
158,noURL_5,0.1
159,noURL_5,0.1
160,noURL_5,0.1
161,noURL_5,0.05
162,noURL_5,0.05
163,noURL_5,0.1
164,noURL_5,0.05
165,noURL_5,0.1
166,noURL_5,0.1
167,noURL_5,0.1
168,noURL_5,0.05
169,noURL_5,0.1
170,noURL_5,0.1
171,noURL_5,0.05
172,noURL_5,0.05
173,noURL_5,0.05
174,noURL_5,0.05
175,noURL_5,0.05
176,noURL_5,0.1
177,noURL_5,0.1
178,noURL_5,0.1
179,noURL_5,0.05
180,noURL_5,0.1
181,noURL_5,0.1
182,noURL_5,0.05
183,noURL_5,0.1
184,noURL_5,0.1
185,noURL_5,0.05
186,noURL_5,0.1
187,noURL_5,0.1
188,noURL_5,0.85
189,noURL_5,0.05
190,noURL_5,0.05
191,noURL_5,0.85
192,noURL_5,0.05
193,noURL_5,0.05
194,noURL_5,0.05
195,noURL_5,0.05
196,noURL_5,0.05
197,noURL_5,0.05
198,noURL_5,0.05
199,noURL_5,0.05
200,noURL_5,0.05
201,noURL_5,0.05
202,noURL_5,0.05
203,noURL_5,0.05
204,noURL_5,0.05
205,noURL_5,0.05
206,noURL_5,0.05
207,noURL_5,0.05
208,noURL_5,0.0
209,noURL_5,0.05
210,noURL_5,0.05
211,noURL_5,0.0
212,noURL_5,0.05
213,noURL_5,0.05
214,noURL_5,0.05
215,noURL_5,0.05
216,noURL_5,0.05
217,noURL_5,0.05
218,noURL_5,0.05
219,noURL_5,0.05
220,noURL_5,0.1
221,noURL_5,0.05
222,noURL_5,0.05
223,noURL_5,0.05
224,noURL_5,0.05
225,noURL_5,0.05
226,noURL_5,0.05
227,noURL_5,0.05
228,noURL_5,0.05
229,noURL_5,0.05
230,noURL_5,0.05
231,noURL_5,0.85
232,noURL_5,0.05
233,noURL_5,0.05
234,noURL_5,0.1
235,noURL_5,0.1
236,noURL_5,0.1
237,noURL_5,0.1
238,noURL_5,0.1
239,noURL_5,0.05
240,noURL_5,0.05
241,noURL_5,0.05
242,noURL_5,0.1
243,noURL_5,0.2
244,noURL_5,0.1
245,noURL_5,0.1
246,noURL_5,0.1
247,noURL_5,0.05
248,noURL_5,0.1
249,noURL_5,0.05
250,noURL_5,0.1
251,noURL_5,0.1
252,noURL_5,0.1
253,noURL_5,0.1
254,noURL_5,0.1
255,noURL_5,0.1
256,noURL_5,0.1
257,noURL_5,0.1
258,noURL_5,0.85
259,noURL_5,0.1
260,noURL_5,0.1
261,noURL_5,0.85
262,noURL_5,0.1
263,noURL_5,0.1
264,noURL_5,0.1
265,noURL_5,0.1
266,noURL_5,0.1
267,noURL_5,0.1
268,noURL_5,0.1
269,noURL_5,0.1
270,noURL_5,0.1
271,noURL_5,0.1
272,noURL_5,0.1
273,noURL_5,0.1
274,noURL_5,0.1
275,noURL_5,0.1
276,noURL_5,0.1
277,noURL_5,0.1
278,noURL_5,0.1
279,noURL_5,0.1
280,noURL_5,0.1
281,noURL_5,0.9
282,noURL_5,0.1
283,noURL_5,0.85
284,noURL_5,0.1
285,noURL_5,0.05
286,noURL_5,0.1
287,noURL_5,0.1
288,noURL_5,0.1
289,noURL_5,0.1
290,noURL_5,0.1
291,noURL_5,0.1
292,noURL_5,0.1
293,noURL_5,0.1
294,noURL_5,0.1
295,noURL_5,0.1
296,noURL_5,0.05
297,noURL_5,0.05
298,noURL_5,0.05
299,noURL_5,0.05
300,noURL_5,0.05
301,noURL_5,0.05
302,noURL_5,0.05
303,noURL_5,0.05
304,noURL_5,0.05
305,noURL_5,0.05
306,noURL_5,0.05
307,noURL_5,0.1
308,noURL_5,0.05
309,noURL_5,0.05
310,noURL_5,0.05
311,noURL_5,0.05
312,noURL_5,0.05
313,noURL_5,0.05
314,noURL_5,0.0
315,noURL_5,0.05
316,noURL_5,0.05
317,noURL_5,0.05
318,noURL_5,0.05
319,noURL_5,0.05
320,noURL_5,0.05
321,noURL_5,0.05
322,noURL_5,0.05
323,noURL_5,0.05
324,noURL_5,0.05
325,noURL_5,0.05
326,noURL_5,0.05
327,noURL_5,0.05
328,noURL_5,0.1
329,noURL_5,0.1
330,noURL_5,0.1
331,noURL_5,0.1
332,noURL_5,0.1
333,noURL_5,0.05
334,noURL_5,0.05
335,noURL_5,0.05
336,noURL_5,0.05
337,noURL_5,0.05
338,noURL_5,0.05
339,noURL_5,0.05
340,noURL_5,0.05
341,noURL_5,0.05
342,noURL_5,0.05
343,noURL_5,0.05
344,noURL_5,0.0
345,noURL_5,0.05
346,noURL_5,0.05
347,noURL_5,0.05
348,noURL_5,0.05
349,noURL_5,0.05
350,noURL_5,0.1
351,noURL_5,0.05
352,noURL_5,0.85
353,noURL_5,0.05
354,noURL_5,0.05
355,noURL_5,0.05
356,noURL_5,0.05
357,noURL_5,0.05
358,noURL_5,0.05
359,noURL_5,0.05
360,noURL_5,0.1
361,noURL_5,0.05
362,noURL_5,0.1
363,noURL_5,0.05
364,noURL_5,0.05
365,noURL_5,0.05
366,noURL_5,0.05
367,noURL_5,0.05
368,noURL_5,0.05
369,noURL_5,0.05
370,noURL_5,0.05
371,noURL_5,0.05
372,noURL_5,0.05
373,noURL_5,0.0
374,noURL_5,0.05
375,noURL_5,0.05
376,noURL_5,0.05
377,noURL_5,0.05
378,noURL_5,0.05
379,noURL_5,0.85
380,noURL_5,0.1
381,noURL_5,0.05
382,noURL_5,0.05
383,noURL_5,0.05
384,noURL_5,0.05
385,noURL_5,0.05
386,noURL_5,0.1
387,noURL_5,0.05
388,noURL_5,0.05
389,noURL_5,0.05
390,noURL_5,0.05
391,noURL_5,0.05
392,noURL_5,0.05
393,noURL_5,0.05
394,noURL_5,0.05
395,noURL_5,0.05
396,noURL_5,0.0
397,noURL_5,0.05
398,noURL_5,0.05
399,noURL_5,0.05
400,noURL_5,0.05
401,noURL_5,0.05
402,noURL_5,0.05
403,noURL_5,0.05
404,noURL_5,0.05
405,noURL_5,0.1
406,noURL_5,0.05
407,noURL_5,0.05
408,noURL_5,0.05
409,noURL_5,0.1
410,noURL_5,0.05
411,noURL_5,0.05
412,noURL_5,0.05
413,noURL_5,0.05
414,noURL_5,0.05
415,noURL_5,0.05
416,noURL_5,0.05
417,noURL_5,0.05
418,noURL_5,0.05
419,noURL_5,0.05
420,noURL_5,0.05
421,noURL_5,0.05
422,noURL_5,0.05
423,noURL_5,0.1
424,noURL_5,0.1
425,noURL_5,0.1
426,noURL_5,0.05
427,noURL_5,0.05
428,noURL_5,0.05
429,noURL_5,0.05
430,noURL_5,0.1
431,noURL_5,0.05
432,noURL_5,0.1
433,noURL_5,0.05
434,noURL_5,0.05
435,noURL_5,0.1
436,noURL_5,0.05
437,noURL_5,0.05
438,noURL_5,0.05
439,noURL_5,0.1
440,noURL_5,0.05
441,noURL_5,0.05
442,noURL_5,0.05
443,noURL_5,0.05
444,noURL_5,0.05
445,noURL_5,0.05
446,noURL_5,0.05
447,noURL_5,0.05
448,noURL_5,0.05
449,noURL_5,0.85
450,noURL_5,0.05
451,noURL_5,0.05
452,noURL_5,0.05
453,noURL_5,0.05
454,noURL_5,0.05
455,noURL_5,0.05
456,noURL_5,0.05
457,noURL_5,0.0
458,noURL_5,0.05
459,noURL_5,0.0
460,noURL_5,0.05
461,noURL_5,0.05
462,noURL_5,0.05
463,noURL_5,0.05
464,noURL_5,0.05
465,noURL_5,0.05
466,noURL_5,0.05
467,noURL_5,0.05
468,noURL_5,0.05
469,noURL_5,0.05
470,noURL_5,0.05
471,noURL_5,0.1
472,noURL_5,0.05
473,noURL_5,0.05
474,noURL_5,0.05
475,noURL_5,0.05
476,noURL_5,0.05
477,noURL_5,0.0
478,noURL_5,0.05
479,noURL_5,0.05
480,noURL_5,0.05
481,noURL_5,0.05
482,noURL_5,0.05
483,noURL_5,0.05
484,noURL_5,0.05
485,noURL_5,0.05
486,noURL_5,0.05
487,noURL_5,0.05
488,noURL_5,0.05
489,noURL_5,0.1
490,noURL_5,0.1
491,noURL_5,0.1
492,noURL_5,0.1
493,noURL_5,0.1
494,noURL_5,0.1
495,noURL_5,0.1
496,noURL_5,0.1
497,noURL_5,0.1
498,noURL_5,0.05
499,noURL_5,0.1
500,noURL_5,0.1
501,noURL_5,0.1
502,noURL_5,0.1
503,noURL_5,0.1
504,noURL_5,0.1
505,noURL_5,0.1
506,noURL_5,0.1
507,noURL_5,0.1
508,noURL_5,0.1
509,noURL_5,0.1
510,noURL_5,0.05
511,noURL_5,0.1
512,noURL_5,0.1
513,noURL_5,0.1
514,noURL_5,0.1
515,noURL_5,0.1
516,noURL_5,0.1
517,noURL_5,0.85
518,noURL_5,0.05
519,noURL_5,0.05
520,noURL_5,0.05
521,noURL_5,0.05
522,noURL_5,0.05
523,noURL_5,0.1
524,noURL_5,0.05
525,noURL_5,0.1
526,noURL_5,0.05
527,noURL_5,0.1
528,noURL_5,0.1
529,noURL_5,0.1
530,noURL_5,0.1
531,noURL_5,0.05
532,noURL_5,0.1
533,noURL_5,0.05
534,noURL_5,0.1
535,noURL_5,0.05
536,noURL_5,0.1
537,noURL_5,0.1
538,noURL_5,0.85
539,noURL_5,0.1
540,noURL_5,0.1
541,noURL_5,0.1
542,noURL_5,0.85
543,noURL_5,0.1
544,noURL_5,0.1
545,noURL_5,0.85
546,noURL_5,0.1
547,noURL_5,0.1
548,noURL_5,0.1
549,noURL_5,0.1
550,noURL_5,0.1
551,noURL_5,0.1
552,noURL_5,0.1
553,noURL_5,0.05
554,noURL_5,0.05
555,noURL_5,0.1
556,noURL_5,0.05
557,noURL_5,0.05
558,noURL_5,0.05
559,noURL_5,0.1
560,noURL_5,0.05
561,noURL_5,0.05
562,noURL_5,0.1
563,noURL_5,0.05
564,noURL_5,0.05
565,noURL_5,0.05
566,noURL_5,0.05
567,noURL_5,0.05
568,noURL_5,0.1
569,noURL_5,0.05
570,noURL_5,0.05
571,noURL_5,0.1
572,noURL_5,0.85
573,noURL_5,0.1
574,noURL_5,0.05
575,noURL_5,0.05
576,noURL_5,0.05
577,noURL_5,0.05
578,noURL_5,0.05
579,noURL_5,0.05
580,noURL_5,0.05
581,noURL_5,0.05
582,noURL_5,0.05
583,noURL_5,0.05
584,noURL_5,0.05
585,noURL_5,0.05
586,noURL_5,0.05
587,noURL_5,0.05
588,noURL_5,0.05
589,noURL_5,0.05
590,noURL_5,0.05
591,noURL_5,0.05
592,noURL_5,0.05
593,noURL_5,0.05
594,noURL_5,0.1
595,noURL_5,0.1
596,noURL_5,0.1
597,noURL_5,0.05
598,noURL_5,0.05
599,noURL_5,0.05
600,noURL_5,0.05
601,noURL_5,0.05
602,noURL_5,0.05
603,noURL_5,0.05
604,noURL_5,0.1
605,noURL_5,0.05
606,noURL_5,0.05
607,noURL_5,0.05
608,noURL_5,0.1
609,noURL_5,0.1
610,noURL_5,0.1
611,noURL_5,0.1
612,noURL_5,0.1
613,noURL_5,0.1
614,noURL_5,0.1
615,noURL_5,0.1
616,noURL_5,0.05
617,noURL_5,0.1
618,noURL_5,0.05
619,noURL_5,0.05
620,noURL_5,0.1
621,noURL_5,0.1
622,noURL_5,0.1
623,noURL_5,0.05
624,noURL_5,0.05
625,noURL_5,0.05
626,noURL_5,0.85
627,noURL_5,0.05
628,noURL_5,0.05
629,noURL_5,0.05
630,noURL_5,0.05
631,noURL_5,0.05
632,noURL_5,0.05
633,noURL_5,0.05
634,noURL_5,0.05
635,noURL_5,0.85
636,noURL_5,0.05
637,noURL_5,0.05
638,noURL_5,0.05
639,noURL_5,0.1
640,noURL_5,0.05
641,noURL_5,0.1
642,noURL_5,0.05
643,noURL_5,0.85
644,noURL_5,0.05
645,noURL_5,0.05
646,noURL_5,0.05
647,noURL_5,0.05
648,noURL_5,0.05
649,noURL_5,0.05
650,noURL_5,0.05
651,noURL_5,0.05
652,noURL_5,0.05
653,noURL_5,0.05
654,noURL_5,0.05
655,noURL_5,0.05
656,noURL_5,0.05
657,noURL_5,0.05
658,noURL_5,0.05
659,noURL_5,0.05
660,noURL_5,0.05
661,noURL_5,0.05
662,noURL_5,0.05
663,noURL_5,0.05
664,noURL_5,0.05
665,noURL_5,0.05
666,noURL_5,0.05
667,noURL_5,0.05
668,noURL_5,0.05
669,noURL_5,0.05
670,noURL_5,0.05
671,noURL_5,0.95
672,noURL_5,0.05
673,noURL_5,0.05
674,noURL_5,0.05
675,noURL_5,0.05
676,noURL_5,0.05
677,noURL_5,0.05
678,noURL_5,0.05
679,noURL_5,0.1
680,noURL_5,0.0
681,noURL_5,0.05
682,noURL_5,0.05
683,noURL_5,0.1
684,noURL_5,0.1
685,noURL_5,0.0
686,noURL_5,0.05
687,noURL_5,0.05
688,noURL_5,0.05
689,noURL_5,0.05
690,noURL_5,0.05
691,noURL_5,0.0
692,noURL_5,0.05
693,noURL_5,0.0
694,noURL_5,0.05
695,noURL_5,0.05
696,noURL_5,0.05
697,noURL_5,0.05
698,noURL_5,0.05
699,noURL_5,0.05
700,noURL_5,0.1
701,noURL_5,0.0
702,noURL_5,0.0
703,noURL_5,0.05
704,noURL_5,0.05
705,noURL_5,0.05
706,noURL_5,0.0
707,noURL_5,0.1
708,noURL_5,0.85
709,noURL_5,0.1
710,noURL_5,0.05
711,noURL_5,0.1
712,noURL_5,0.05
713,noURL_5,0.1
714,noURL_5,0.05
715,noURL_5,0.1
716,noURL_5,0.05
717,noURL_5,0.1
718,noURL_5,0.05
719,noURL_5,0.05
720,noURL_5,0.05
721,noURL_5,0.1
722,noURL_5,0.05
723,noURL_5,0.0
724,noURL_5,0.05
725,noURL_5,0.05
726,noURL_5,0.05
727,noURL_5,0.1
728,noURL_5,0.05
729,noURL_5,0.05
